sim_time,agent_id,x,y,z
12.000,5,10.2128,1.5170,-4.3750
12.000,6,10.2713,0.2605,-5.9062
12.000,7,10.5737,0.0629,-4.4491
12.000,8,12.5013,0.8237,-6.7153
12.000,9,13.0293,1.0340,-3.5621
13.000,0,14.0004,1.1374,-5.2064
13.000,1,12.8377,1.0003,-4.2766
13.000,2,12.8574,0.0279,-5.5905
13.000,3,13.8541,-0.2220,-4.5131
13.000,4,12.2677,1.4201,-5.6130
13.000,5,11.3729,1.4123,-4.4094
13.000,6,11.3981,0.2136,-5.8787
13.000,7,11.7885,-0.0302,-4.4505
13.000,8,13.7126,0.7330,-6.6246
13.000,9,14.2410,0.9780,-3.7183
14.000,0,15.2148,1.0451,-5.1929
14.000,1,14.0204,0.8783,-4.2843
14.000,2,13.9959,-0.0685,-5.5381
14.000,3,15.0691,-0.3529,-4.5343
14.000,4,13.4697,1.3303,-5.6225
14.000,5,12.5289,1.2840,-4.4484
14.000,6,12.5383,0.1739,-5.8492
14.000,7,12.9699,-0.1626,-4.4539
14.000,8,14.8907,0.5861,-6.5667
14.000,9,15.4527,0.8812,-3.7537
15.000,0,16.4346,0.9846,-5.2116
15.000,1,15.2263,0.7655,-4.3003
15.000,2,15.1489,-0.1778,-5.5119
15.000,3,16.2841,-0.4503,-4.5826
15.000,4,14.6696,1.2499,-5.6221
15.000,5,13.6777,1.1463,-4.5000
15.000,6,13.6896,0.1301,-5.8011
15.000,7,14.1282,-0.2869,-4.4220
15.000,8,16.0525,0.4105,-6.5513
15.000,9,16.6606,0.7318,-3.7241
16.000,0,17.6534,0.9263,-5.2215
16.000,1,16.4348,0.6340,-4.2995
16.000,2,16.2700,-0.3174,-5.5027
16.000,3,17.4969,-0.5552,-4.6941
16.000,4,15.8803,1.1543,-5.6118
16.000,5,14.8079,1.0284,-4.5580
16.000,6,14.8352,0.0785,-5.7228
16.000,7,15.2907,-0.3864,-4.3552
16.000,8,17.2290,0.2557,-6.4878
16.000,9,17.8603,0.5769,-3.7837
