sim_time,agent_id,x,y,z
12.000,4,14.1631,-0.6555,-5.4093
12.000,5,14.0358,-0.6787,-3.9098
12.000,6,15.6039,-0.5142,-5.8030
12.000,7,15.3802,-0.2039,-4.3503
12.000,8,12.3399,1.1504,-5.5155
12.000,9,13.0189,1.5135,-4.2291
13.000,0,14.3923,0.1116,-6.2148
13.000,1,14.1966,-0.0010,-4.7317
13.000,2,15.9345,0.7135,-5.6211
13.000,3,15.5081,0.7849,-4.1774
13.000,4,15.3800,-0.6719,-5.4015
13.000,5,15.2523,-0.6600,-3.8988
13.000,6,16.8266,-0.5041,-5.8014
13.000,7,16.6001,-0.2099,-4.3471
13.000,8,13.4479,1.0545,-5.5194
13.000,9,14.1566,1.4430,-4.2573
14.000,0,15.5948,0.1023,-6.1834
14.000,1,15.3382,-0.1098,-4.7134
14.000,2,17.1461,0.7277,-5.6374
14.000,3,16.6673,0.7688,-4.2158
14.000,4,16.5966,-0.6725,-5.3833
14.000,5,16.4711,-0.6995,-3.8942
14.000,6,18.0475,-0.4784,-5.7825
14.000,7,17.8209,-0.1784,-4.3319
14.000,8,14.5407,0.9396,-5.5241
14.000,9,15.2899,1.3566,-4.2974
15.000,0,16.7818,0.1200,-6.1571
15.000,1,16.4601,-0.2208,-4.7047
15.000,2,18.3144,0.7636,-5.6612
15.000,3,17.7883,0.7640,-4.2511
15.000,4,17.7805,-0.6694,-5.3675
15.000,5,17.6618,-0.7395,-3.8706
15.000,6,19.2315,-0.4836,-5.7736
15.000,7,18.9744,-0.1414,-4.3373
15.000,8,15.6010,0.7859,-5.5077
15.000,9,16.3840,1.2781,-4.3290
16.000,0,17.9034,0.1957,-6.1336
16.000,1,17.5170,-0.3145,-4.6702
16.000,2,19.2734,0.7812,-5.7042
16.000,3,18.7799,0.7649,-4.2758
16.000,4,18.8104,-0.6929,-5.3134
16.000,5,18.7042,-0.7731,-3.8184
16.000,6,20.2164,-0.4994,-5.8325
16.000,7,19.9483,-0.1523,-4.3952
16.000,8,16.5923,0.6048,-5.5092
16.000,9,17.3505,1.2163,-4.3642
17.000,0,18.7658,0.2139,-6.1394
17.000,1,18.3071,-0.3759,-4.5844
17.000,2,20.0230,0.7927,-5.6475
17.000,3,19.5359,0.7359,-4.2194
17.000,4,19.5707,-0.7810,-5.3022
17.000,5,19.4936,-0.7763,-3.7967
17.000,6,20.9174,-0.4900,-5.9253
17.000,7,20.6972,-0.1741,-4.4727
17.000,8,17.4061,0.4462,-5.5318
17.000,9,18.1181,1.1845,-4.4396
18.000,0,19.3338,0.1345,-6.1581
18.000,1,18.7915,-0.4114,-4.5271
18.000,2,20.5287,0.8610,-5.4999
18.000,3,20.0377,0.7018,-4.0617
18.000,4,20.0018,-0.9232,-5.2994
18.000,5,20.0291,-0.8073,-3.7749
18.000,6,21.2728,-0.4542,-6.0238
18.000,7,21.1586,-0.1803,-4.5497
18.000,8,17.9468,0.3252,-5.5745
18.000,9,18.6884,1.1733,-4.5945
19.000,0,19.7247,0.0639,-6.1428
19.000,1,19.0788,-0.3904,-4.4497
19.000,2,20.6796,0.9588,-5.3792
19.000,3,20.2720,0.6478,-3.9090
19.000,4,20.1825,-1.0599,-5.2472
19.000,5,20.3084,-0.8861,-3.7371
19.000,6,21.2755,-0.3571,-6.1012
19.000,7,21.3210,-0.1863,-4.6048
19.000,8,18.2812,0.2142,-5.6306
19.000,9,19.1344,1.1510,-4.8313
20.000,0,19.8455,0.0575,-6.1311
20.000,1,19.2065,-0.3380,-4.3929
20.000,2,20.7512,1.0352,-5.3541
20.000,3,20.2903,0.6141,-3.8363
20.000,4,20.2101,-1.1675,-5.2285
20.000,5,20.3918,-0.9451,-3.7037
20.000,6,21.1796,-0.2473,-6.1124
20.000,7,21.2982,-0.1735,-4.6169
20.000,8,18.4244,0.1169,-5.6242
20.000,9,19.4219,1.0608,-5.0007
21.000,0,19.7486,0.1038,-6.1635
21.000,1,19.1873,-0.3365,-4.3786
21.000,2,20.8965,1.0651,-5.3734
21.000,3,20.2524,0.6442,-3.8447
21.000,4,20.1858,-1.1553,-5.2797
21.000,5,20.3717,-0.9606,-3.7029
21.000,6,21.2546,-0.2759,-6.0962
21.000,7,21.2655,-0.1648,-4.6002
21.000,8,18.3606,0.0549,-5.5556
21.000,9,19.3957,0.9854,-4.9932
22.000,0,19.7780,0.1352,-6.1461
22.000,1,19.1258,-0.3648,-4.3535
22.000,2,20.8061,1.0487,-5.3527
22.000,3,20.2470,0.6494,-3.8564
22.000,4,20.1185,-1.0800,-5.2693
22.000,5,20.3441,-0.9602,-3.7173
22.000,6,21.2204,-0.3270,-6.1069
22.000,7,21.2572,-0.1736,-4.6142
22.000,8,18.3280,0.0321,-5.5706
22.000,9,19.3244,0.9979,-5.0026
23.000,0,19.7611,0.1583,-6.1424
23.000,1,19.0875,-0.3348,-4.3340
23.000,2,20.7230,1.0273,-5.3637
23.000,3,20.2186,0.6218,-3.8712
23.000,4,20.0633,-1.0643,-5.2450
23.000,5,20.3133,-0.9500,-3.7253
23.000,6,21.1548,-0.3166,-6.1058
23.000,7,21.2445,-0.1825,-4.6139
23.000,8,18.3599,0.0054,-5.6089
23.000,9,19.2932,1.0090,-4.9848
24.000,0,19.7126,0.1760,-6.1495
24.000,1,19.0633,-0.3177,-4.3245
24.000,2,20.7423,1.0356,-5.3613
24.000,3,20.1999,0.6322,-3.8727
24.000,4,20.0369,-1.0626,-5.2591
24.000,5,20.2833,-0.9503,-3.7241
24.000,6,21.1430,-0.3084,-6.1062
24.000,7,21.2218,-0.1896,-4.6130
24.000,8,18.3498,-0.0280,-5.6029
24.000,9,19.2687,1.0033,-4.9859
25.000,0,19.7292,0.2025,-6.2037
25.000,1,19.0343,-0.3170,-4.2628
25.000,2,20.7413,1.0437,-5.3480
25.000,3,20.1984,0.6438,-3.8743
25.000,4,20.0124,-1.0415,-5.2674
25.000,5,20.2734,-0.9566,-3.7259
25.000,6,21.1365,-0.3146,-6.1128
25.000,7,21.2050,-0.1924,-4.6196
25.000,8,18.3504,-0.0545,-5.5870
25.000,9,19.2619,0.9881,-4.9996
26.000,0,19.7435,0.2494,-6.2863
26.000,1,18.9910,-0.2987,-4.1632
26.000,2,20.7337,1.0375,-5.3653
26.000,3,20.2034,0.6311,-3.8582
26.000,4,19.9524,-0.9662,-5.2642
26.000,5,20.2700,-0.9617,-3.7447
26.000,6,21.1172,-0.3212,-6.1091
26.000,7,21.2084,-0.1888,-4.6178
26.000,8,18.4297,-0.1242,-5.5906
26.000,9,19.2860,0.9495,-5.0017
27.000,0,19.7470,0.3188,-6.3373
27.000,1,18.9536,-0.2605,-4.0757
27.000,2,20.7556,1.0327,-5.3699
27.000,3,20.2221,0.6251,-3.8515
27.000,4,19.8761,-0.8383,-5.2572
27.000,5,20.2439,-0.9699,-3.7825
27.000,6,21.0805,-0.3379,-6.1102
27.000,7,21.2165,-0.1985,-4.6230
27.000,8,18.5564,-0.2656,-5.5903
27.000,9,19.3035,0.9023,-5.0034
28.000,0,19.7568,0.3966,-6.3767
28.000,1,18.9258,-0.2210,-4.0130
28.000,2,20.7704,1.0310,-5.3567
28.000,3,20.2415,0.6236,-3.8699
28.000,4,19.9330,-0.7662,-5.2277
28.000,5,20.2138,-0.9709,-3.7758
28.000,6,21.0409,-0.3451,-6.1262
28.000,7,21.2063,-0.2357,-4.6378
28.000,8,18.5835,-0.3451,-5.5931
28.000,9,19.3061,0.8411,-5.0235
29.000,0,19.7564,0.3898,-6.3923
29.000,1,18.9254,-0.2373,-4.0352
29.000,2,20.7750,1.0215,-5.3518
29.000,3,20.2561,0.6175,-3.8839
29.000,4,19.9513,-0.7416,-5.2068
29.000,5,20.2273,-0.9500,-3.7385
29.000,6,21.0532,-0.3185,-6.1243
29.000,7,21.2181,-0.2626,-4.6297
29.000,8,18.5244,-0.3263,-5.6106
29.000,9,19.3072,0.8147,-5.0272
30.000,0,19.7496,0.3449,-6.3754
30.000,1,18.9308,-0.2701,-4.0540
30.000,2,20.7735,1.0168,-5.3428
30.000,3,20.2597,0.6236,-3.8809
30.000,4,19.9069,-0.7304,-5.2183
30.000,5,20.2359,-0.9450,-3.7598
30.000,6,21.0713,-0.3167,-6.1105
30.000,7,21.2367,-0.2487,-4.6245
30.000,8,18.5249,-0.3025,-5.6071
30.000,9,19.3127,0.8342,-5.0267
31.000,0,19.7552,0.3457,-6.3667
31.000,1,18.9321,-0.2554,-4.0410
31.000,2,20.7687,1.0247,-5.3534
31.000,3,20.2454,0.6214,-3.8699
31.000,4,19.9301,-0.7474,-5.2311
31.000,5,20.2299,-0.9651,-3.7720
31.000,6,21.0663,-0.3353,-6.1188
31.000,7,21.2242,-0.2306,-4.6289
31.000,8,18.5384,-0.3015,-5.5940
31.000,9,19.3136,0.8485,-5.0241
32.000,0,19.7559,0.3616,-6.3706
32.000,1,18.9409,-0.2404,-4.0443
32.000,2,20.7687,1.0289,-5.3631
32.000,3,20.2394,0.6158,-3.8685
32.000,4,19.9366,-0.7676,-5.2251
