sim_time,agent_id,x,y,z
0.000,0,2.8454,2.2636,-6.1497
0.000,1,2.3577,1.5418,-4.0612
0.000,2,2.1786,0.7335,-5.7142
0.000,3,1.7416,0.7377,-3.9654
0.000,4,1.4561,3.1376,-5.7410
0.000,5,1.2899,2.7957,-4.0515
0.000,6,0.2311,1.9596,-6.1764
0.000,7,0.0396,2.0398,-4.0729
0.000,8,3.0797,1.4444,-7.1979
0.000,9,2.9714,1.4066,-2.3554
1.000,0,3.3646,2.2592,-5.9795
1.000,1,2.8573,1.7254,-4.1245
1.000,2,2.7226,0.7138,-5.6832
1.000,3,1.9812,0.3624,-3.9440
1.000,4,1.9913,3.0476,-5.7105
1.000,5,1.8195,2.7632,-4.0872
1.000,6,0.7662,1.9072,-6.1301
1.000,7,0.5387,1.9620,-4.1092
1.000,8,3.6108,1.3406,-7.2158
1.000,9,3.5075,1.3646,-2.4730
2.000,0,4.3779,2.1595,-5.8290
2.000,1,3.8626,1.7096,-4.2116
2.000,2,3.7572,0.6802,-5.6240
2.000,3,2.8666,0.1570,-3.9942
2.000,4,3.0050,2.8788,-5.6532
2.000,5,2.7773,2.7013,-4.1545
2.000,6,1.7780,1.8114,-6.0433
2.000,7,1.5276,1.8466,-4.1751
2.000,8,4.6323,1.2312,-7.0834
2.000,9,4.5284,1.2865,-2.6942
3.000,0,5.5302,2.0200,-5.7161
3.000,1,5.0118,1.5867,-4.2959
3.000,2,4.9269,0.6428,-5.5589
3.000,3,3.9949,0.0955,-4.0805
3.000,4,4.1511,2.6937,-5.6329
3.000,5,3.8704,2.6013,-4.1871
3.000,6,2.9209,1.7068,-5.9472
3.000,7,2.6561,1.7299,-4.2476
3.000,8,5.7882,1.1353,-6.8850
3.000,9,5.6806,1.1995,-2.9395
4.000,0,6.7222,1.9406,-5.6115
4.000,1,6.1742,1.4687,-4.3610
4.000,2,6.1215,0.5688,-5.5062
4.000,3,5.1911,0.0792,-4.1758
4.000,4,5.3336,2.5066,-5.6599
4.000,5,5.0398,2.4597,-4.1731
4.000,6,4.1068,1.5980,-5.8505
4.000,7,3.8150,1.6018,-4.3224
4.000,8,6.9815,1.0076,-6.7380
4.000,9,6.8681,1.1002,-3.1326
5.000,0,7.9314,1.9159,-5.6103
5.000,1,7.2841,1.3595,-4.3630
5.000,2,7.3168,0.4349,-5.5473
5.000,3,6.4035,0.0764,-4.2712
5.000,4,6.5071,2.3314,-5.6480
5.000,5,6.1899,2.3454,-4.1849
5.000,6,5.3019,1.4796,-5.7921
5.000,7,4.9838,1.4710,-4.3650
5.000,8,8.1843,0.8541,-6.6574
5.000,9,8.0679,0.9671,-3.1390
6.000,0,9.1430,1.8293,-5.5859
6.000,1,8.4529,1.2598,-4.3801
6.000,2,8.4819,0.2874,-5.5181
6.000,3,7.6075,0.0608,-4.3587
6.000,4,7.6898,2.1891,-5.6379
6.000,5,7.3328,2.2423,-4.1839
6.000,6,6.4756,1.3297,-5.8176
6.000,7,6.1473,1.3382,-4.3346
6.000,8,9.3973,0.7490,-6.6125
6.000,9,9.2761,0.8394,-3.1989
7.000,0,10.3547,1.7454,-5.5821
7.000,1,9.6330,1.1895,-4.4092
7.000,2,9.6723,0.1696,-5.5022
7.000,3,8.7360,-0.0181,-4.3628
7.000,4,8.8877,2.0273,-5.6280
7.000,5,8.4852,2.1306,-4.1848
7.000,6,7.6529,1.1846,-5.8021
7.000,7,7.3144,1.2030,-4.3467
7.000,8,10.6127,0.6546,-6.5715
7.000,9,10.4866,0.7116,-3.2848
8.000,0,11.5722,1.6792,-5.5754
8.000,1,10.7878,1.1099,-4.4340
8.000,2,10.8688,0.0537,-5.4905
8.000,3,9.8713,-0.0865,-4.3703
8.000,4,10.0863,1.8507,-5.6090
8.000,5,9.6247,2.0197,-4.1922
8.000,6,8.8403,1.0442,-5.7988
8.000,7,8.4772,1.0657,-4.3452
8.000,8,11.8278,0.5438,-6.5221
8.000,9,11.6953,0.5782,-3.3703
9.000,0,12.7914,1.6012,-5.5424
9.000,1,11.9435,1.0312,-4.4518
9.000,2,12.0537,-0.0716,-5.4550
9.000,3,11.0123,-0.1408,-4.3988
9.000,4,11.2873,1.6792,-5.5999
9.000,5,10.7580,1.9108,-4.2047
9.000,6,10.0220,0.9012,-5.7959
9.000,7,9.6360,0.9242,-4.3449
9.000,8,13.0440,0.4354,-6.4597
9.000,9,12.9052,0.4399,-3.4756
10.000,0,14.0075,1.5075,-5.4836
10.000,1,13.1049,0.9445,-4.4319
10.000,2,13.2433,-0.1895,-5.4085
10.000,3,12.1268,-0.1959,-4.4178
10.000,4,12.4745,1.5441,-5.6571
10.000,5,11.8913,1.7944,-4.2626
10.000,6,11.2026,0.7582,-5.7859
10.000,7,10.7891,0.7808,-4.3472
10.000,8,14.2564,0.3295,-6.3802
10.000,9,14.1121,0.2819,-3.5598
11.000,0,15.2230,1.4085,-5.4067
11.000,1,14.2540,0.8628,-4.4114
11.000,2,14.4272,-0.3006,-5.3443
11.000,3,13.2320,-0.2415,-4.4550
11.000,4,13.6632,1.3978,-5.6851
11.000,5,13.0087,1.6804,-4.3558
11.000,6,12.3851,0.6189,-5.7732
11.000,7,11.9315,0.6335,-4.3435
11.000,8,15.4709,0.2174,-6.2831
11.000,9,15.3158,0.1176,-3.6772
12.000,0,16.4357,1.2978,-5.2988
12.000,1,15.3857,0.7990,-4.3631
12.000,2,15.6045,-0.4084,-5.2664
12.000,3,14.3290,-0.2732,-4.5135
12.000,4,14.8604,1.2282,-5.7062
12.000,5,14.1043,1.5639,-4.4454
12.000,6,13.5621,0.4806,-5.7505
12.000,7,13.0598,0.4856,-4.3389
12.000,8,16.6829,0.0967,-6.1702
12.000,9,16.5154,-0.0400,-3.8705
13.000,0,17.6418,1.1598,-5.1462
13.000,1,16.4984,0.7357,-4.2811
13.000,2,16.7722,-0.5061,-5.1882
13.000,3,15.4336,-0.3177,-4.5729
13.000,4,16.0609,1.0342,-5.7015
13.000,5,15.1914,1.4225,-4.5459
13.000,6,14.7286,0.3491,-5.7126
13.000,7,14.1301,0.3706,-4.3383
13.000,8,17.8944,-0.0254,-6.0469
13.000,9,17.7077,-0.1593,-4.1601
14.000,0,18.8048,1.0585,-5.0103
14.000,1,17.6184,0.6179,-4.1984
14.000,2,17.8138,-0.5999,-5.2793
14.000,3,16.5235,-0.3854,-4.5317
14.000,4,17.2560,0.7959,-5.6853
14.000,5,16.3035,1.2366,-4.6237
14.000,6,15.8520,0.2738,-5.7203
14.000,7,15.1752,0.2651,-4.3758
14.000,8,19.0961,-0.1610,-5.8921
14.000,9,18.9082,-0.2026,-4.3462
15.000,0,19.7329,1.0784,-5.0604
15.000,1,18.6746,0.4783,-4.1107
15.000,2,18.7657,-0.7327,-5.3154
15.000,3,17.5468,-0.4827,-4.4708
15.000,4,18.4091,0.6181,-5.6817
15.000,5,17.3956,1.0685,-4.6273
15.000,6,16.9550,0.1979,-5.7650
15.000,7,16.1977,0.1744,-4.4657
15.000,8,20.1260,-0.2700,-5.8114
15.000,9,19.9245,-0.3332,-4.3756
16.000,0,20.4904,1.0670,-5.0135
16.000,1,19.5019,0.4211,-3.9927
16.000,2,19.5376,-0.9854,-5.3122
16.000,3,18.4042,-0.6138,-4.3930
16.000,4,19.3444,0.5173,-5.7491
16.000,5,18.2942,1.0160,-4.6699
16.000,6,17.9199,0.0537,-5.8161
16.000,7,17.0973,0.1204,-4.5651
16.000,8,20.7517,-0.2383,-5.8887
16.000,9,20.6402,-0.4742,-4.3744
17.000,0,20.9785,1.0041,-4.8310
17.000,1,20.0218,0.4097,-3.8375
17.000,2,19.9722,-1.1591,-5.3994
17.000,3,19.0433,-0.6816,-4.2697
17.000,4,19.9400,0.5091,-5.8586
17.000,5,18.9790,0.9995,-4.7965
17.000,6,18.6090,-0.1911,-5.8400
17.000,7,17.7780,0.1016,-4.6203
17.000,8,21.1391,-0.1838,-5.9397
17.000,9,21.0259,-0.5425,-4.4973
18.000,0,21.0946,0.9459,-4.8231
18.000,1,20.2406,0.4280,-3.6492
18.000,2,20.1281,-1.2089,-5.5905
18.000,3,19.4944,-0.7505,-4.2536
18.000,4,20.1813,0.6157,-6.0548
18.000,5,19.4266,0.9969,-4.7961
18.000,6,19.0381,-0.3853,-5.7666
18.000,7,18.2100,0.1113,-4.6087
18.000,8,21.4622,-0.2506,-5.9242
18.000,9,21.0227,-0.5449,-4.5070
19.000,0,21.0724,0.9300,-4.8478
19.000,1,20.2495,0.4429,-3.5423
19.000,2,20.3137,-1.3092,-5.7263
19.000,3,19.6029,-0.8120,-4.3055
19.000,4,20.2278,0.6021,-6.2426
19.000,5,19.6840,0.9478,-4.8566
19.000,6,19.1579,-0.3229,-5.7285
19.000,7,18.4335,0.1378,-4.4782
19.000,8,21.4554,-0.2222,-5.8388
19.000,9,20.9413,-0.5215,-4.4493
20.000,0,21.1925,0.9744,-4.7953
20.000,1,20.1069,0.4262,-3.6126
20.000,2,20.2938,-1.2898,-5.6572
20.000,3,19.4860,-0.9442,-4.3250
20.000,4,20.1957,0.5708,-6.2831
20.000,5,19.6710,0.9306,-4.9455
20.000,6,19.1309,-0.2838,-5.6885
20.000,7,18.5121,0.1602,-4.3987
20.000,8,21.3841,-0.1765,-5.8617
20.000,9,20.9734,-0.4665,-4.4534
21.000,0,21.1467,0.9905,-4.7680
21.000,1,19.9521,0.3866,-3.6822
21.000,2,20.2017,-1.2446,-5.6226
21.000,3,19.4975,-1.0203,-4.3180
21.000,4,20.1330,0.5448,-6.3222
21.000,5,19.6315,1.0496,-4.9930
21.000,6,19.0747,-0.3006,-5.6548
21.000,7,18.5586,0.1969,-4.3318
21.000,8,21.3829,-0.1642,-5.8468
21.000,9,20.8933,-0.4822,-4.4706
22.000,0,21.0012,0.9518,-4.7467
22.000,1,19.9434,0.4293,-3.7128
22.000,2,20.1969,-1.2392,-5.7533
22.000,3,19.4570,-1.0397,-4.3090
22.000,4,20.1117,0.4840,-6.2833
22.000,5,19.5667,1.1608,-5.0460
22.000,6,19.0260,-0.2929,-5.6072
22.000,7,18.5788,0.2147,-4.2668
22.000,8,21.3903,-0.1503,-5.8097
22.000,9,20.8287,-0.5220,-4.4643
23.000,0,20.9379,0.9478,-4.7834
23.000,1,20.0010,0.4739,-3.7146
23.000,2,20.1772,-1.1830,-5.7667
23.000,3,19.4004,-1.0433,-4.3509
23.000,4,20.1401,0.4500,-6.2099
23.000,5,19.4726,1.1507,-5.0469
23.000,6,18.9796,-0.2745,-5.6072
23.000,7,18.5643,0.2041,-4.2470
23.000,8,21.4289,-0.1742,-5.7952
23.000,9,20.8231,-0.5373,-4.4738
24.000,0,20.9470,0.9707,-4.8257
24.000,1,19.9889,0.4545,-3.7137
24.000,2,20.1410,-1.1595,-5.7246
24.000,3,19.4227,-1.0337,-4.3507
24.000,4,20.1511,0.4590,-6.1959
24.000,5,19.4626,1.1268,-5.0294
24.000,6,18.9503,-0.2574,-5.6395
24.000,7,18.5553,0.1849,-4.2600
24.000,8,21.4449,-0.1979,-5.7939
24.000,9,20.8304,-0.5313,-4.4635
25.000,0,20.9641,0.9687,-4.8104
25.000,1,19.9650,0.4458,-3.7138
25.000,2,20.1441,-1.1746,-5.7295
25.000,3,19.4449,-1.0278,-4.3452
25.000,4,20.1415,0.4635,-6.2123
25.000,5,19.4920,1.1335,-5.0317
25.000,6,18.9548,-0.2554,-5.6409
25.000,7,18.5525,0.1789,-4.2657
25.000,8,21.4227,-0.1997,-5.7994
25.000,9,20.8472,-0.5215,-4.4504
26.000,0,20.9694,0.9605,-4.7974
26.000,1,19.9711,0.4493,-3.7191
26.000,2,20.1617,-1.1818,-5.7275
26.000,3,19.4403,-1.0305,-4.3511
26.000,4,20.1391,0.4671,-6.2215
26.000,5,19.4973,1.1361,-5.0303
26.000,6,18.9724,-0.2639,-5.6307
26.000,7,18.5529,0.1884,-4.2630
26.000,8,21.4156,-0.1952,-5.8034
26.000,9,20.8518,-0.5238,-4.4563
