sim_time,agent_id,x,y,z
8.000,4,21.5637,0.6179,-4.0986
8.000,5,21.6998,-1.2588,-5.2360
8.000,6,18.7039,1.4911,-4.3544
8.000,7,19.4462,1.7860,-5.5430
8.000,8,21.0331,-0.5309,-6.1276
8.000,9,18.7977,-0.8507,-5.2028
8.000,10,19.9792,0.5620,-6.3620
8.000,11,20.2419,0.7378,-3.7814
8.000,12,21.2288,1.3053,-5.5160
8.000,13,20.8525,-0.6106,-4.2907
8.000,14,20.0464,0.3708,-4.8308
9.000,0,19.1900,-0.8879,-6.4986
9.000,1,19.6162,-1.9327,-4.4183
9.000,2,18.7422,0.4531,-6.3084
9.000,3,19.9099,-0.3584,-3.0218
9.000,4,21.8291,0.6098,-4.0444
9.000,5,22.0736,-0.6315,-5.0344
9.000,6,18.5546,0.4334,-4.2021
9.000,7,19.6761,1.5462,-5.4393
9.000,8,20.5982,-1.5317,-5.9094
9.000,9,18.6719,-0.8096,-4.7461
9.000,10,20.1380,0.1915,-6.5782
9.000,11,20.3063,1.2210,-3.7614
9.000,12,21.0865,0.6921,-5.4524
9.000,13,20.6532,-0.6421,-4.3636
9.000,14,19.6596,0.0719,-5.1000
10.000,0,18.9845,-1.0416,-6.3081
10.000,1,19.5875,-1.6760,-4.3798
10.000,2,18.5583,0.7719,-6.1361
10.000,3,20.2161,-0.2927,-3.3109
10.000,4,21.2789,0.5344,-3.5619
10.000,5,22.1037,-0.1096,-4.6960
10.000,6,18.6178,1.0496,-4.4217
10.000,7,19.5523,1.8774,-5.5463
10.000,8,20.4206,-1.2549,-5.9900
10.000,9,18.6110,-0.5255,-4.8047
10.000,10,19.9351,0.0905,-6.6252
10.000,11,19.8297,1.1288,-3.9006
10.000,12,21.0763,0.8204,-5.6944
10.000,13,20.7113,-0.7258,-4.6409
10.000,14,19.7281,0.4307,-5.1657
