sim_time,agent_id,x,y,z
6.000,19,8.2637,-2.2096,-4.2279
7.000,0,9.5217,-0.2144,-5.8110
7.000,1,9.1889,-0.3814,-4.3660
7.000,2,8.0457,-0.7759,-5.6716
7.000,3,8.0585,-1.5856,-4.4229
7.000,4,8.3875,0.6409,-5.2797
7.000,5,7.7169,0.9050,-3.9748
7.000,6,6.9236,0.2841,-5.8211
7.000,7,7.1628,-0.4155,-4.5110
7.000,8,9.7329,-0.4525,-7.2736
7.000,9,9.9882,-0.5270,-3.1059
7.000,10,8.5225,-1.5014,-6.9100
7.000,11,8.6185,-1.1268,-3.1144
7.000,12,8.6070,0.6747,-6.7660
7.000,13,8.9641,0.5606,-3.2238
7.000,14,7.5553,-0.3608,-7.0196
7.000,15,7.4356,-0.2054,-3.0545
7.000,16,10.4447,-1.3997,-5.8346
7.000,17,10.5927,-0.9690,-4.4070
7.000,18,9.0991,-2.0356,-5.6314
7.000,19,9.4704,-2.0163,-4.1818
8.000,0,10.7377,-0.0921,-5.7840
8.000,1,10.3297,-0.4102,-4.3952
8.000,2,9.2526,-0.7041,-5.6399
8.000,3,9.2170,-1.6005,-4.4320
8.000,4,9.6048,0.6872,-5.2328
8.000,5,8.8466,0.9584,-3.9758
8.000,6,8.0928,0.3628,-5.8024
8.000,7,8.3202,-0.3872,-4.5262
8.000,8,10.9549,-0.4306,-7.2310
8.000,9,11.2042,-0.4492,-3.1454
8.000,10,9.7373,-1.3960,-6.8927
8.000,11,9.8242,-1.0415,-3.1738
8.000,12,9.8286,0.6473,-6.7152
8.000,13,10.1556,0.6138,-3.3085
8.000,14,8.7100,-0.3123,-6.9914
8.000,15,8.5979,-0.2109,-3.0586
8.000,16,11.6622,-1.2951,-5.8797
8.000,17,11.8060,-0.8399,-4.4587
8.000,18,10.3010,-1.8546,-5.5784
8.000,19,10.6769,-1.8230,-4.1268
9.000,0,11.9557,0.0135,-5.7749
9.000,1,11.4572,-0.3653,-4.4594
9.000,2,10.4660,-0.6352,-5.6110
9.000,3,10.4002,-1.5556,-4.4231
9.000,4,10.8210,0.7607,-5.1934
9.000,5,9.9743,0.9840,-3.9746
9.000,6,9.2635,0.4353,-5.7558
9.000,7,9.4659,-0.3785,-4.5220
9.000,8,12.1772,-0.4299,-7.2017
9.000,9,12.3907,-0.3635,-3.2137
9.000,10,10.9527,-1.2990,-6.8726
9.000,11,11.0121,-1.0082,-3.1453
9.000,12,11.0049,0.6563,-6.6904
9.000,13,11.3345,0.6823,-3.4000
9.000,14,9.8587,-0.2786,-6.9291
9.000,15,9.7469,-0.1965,-3.0625
9.000,16,12.8797,-1.1950,-5.9362
9.000,17,13.0215,-0.7089,-4.5248
9.000,18,11.5066,-1.6770,-5.5321
9.000,19,11.8915,-1.7315,-4.0826
10.000,0,13.1747,0.1086,-5.7479
10.000,1,12.5728,-0.3471,-4.4644
10.000,2,11.6372,-0.5213,-5.5702
10.000,3,11.5982,-1.4844,-4.4235
10.000,4,12.0329,0.8672,-5.1753
10.000,5,11.1043,0.9777,-4.0054
10.000,6,10.4349,0.5096,-5.7138
10.000,7,10.5869,-0.3808,-4.5181
10.000,8,13.3977,-0.4357,-7.1302
10.000,9,13.5603,-0.2756,-3.2988
10.000,10,12.1537,-1.1948,-6.8261
10.000,11,12.1892,-0.9482,-3.1366
10.000,12,12.1406,0.6819,-6.6651
10.000,13,12.5052,0.7722,-3.4797
10.000,14,10.9875,-0.2509,-6.8970
10.000,15,10.9077,-0.1794,-3.0679
10.000,16,14.0904,-1.0970,-5.9934
10.000,17,14.2349,-0.5713,-4.5980
10.000,18,12.7216,-1.5492,-5.4929
10.000,19,13.1120,-1.7090,-4.0531
