sim_time,agent_id,x,y,z
0.000,0,-0.3278,-0.5570,-5.8269
0.000,1,-0.1246,-0.5595,-4.5592
0.000,2,-0.1099,1.0094,-5.8520
0.000,3,-0.1539,1.1325,-3.9207
0.000,4,1.4650,-0.6069,-5.9769
0.000,5,1.0669,-0.5481,-3.8855
0.000,6,1.4196,0.9473,-5.6724
0.000,7,1.0583,0.9216,-4.0824
0.000,8,-0.0851,-0.5893,-7.3098
0.000,9,-0.2189,-0.3345,-2.8674
0.000,10,-0.0731,0.7071,-8.0287
0.000,11,-0.3451,0.8691,-2.3898
0.000,12,1.4459,-0.9256,-7.1968
0.000,13,1.0646,-0.6280,-2.6702
0.000,14,1.4516,1.1677,-7.2467
0.000,15,1.5053,1.1235,-2.4852
0.000,16,-2.0485,-0.5745,-5.9128
0.000,17,-1.7714,-0.4804,-3.6395
0.000,18,-1.9953,0.9337,-5.6156
0.000,19,-1.4337,1.2826,-3.9993
1.000,0,0.1588,-0.5399,-5.9739
1.000,1,0.1712,-0.5302,-4.4278
1.000,2,0.4170,0.9831,-5.8195
1.000,3,0.2265,1.1650,-3.8789
1.000,4,1.9774,-0.5538,-5.7422
1.000,5,1.6027,-0.5935,-4.0188
1.000,6,1.9606,0.9274,-5.6458
1.000,7,1.5921,0.8976,-4.1823
1.000,8,0.4645,-0.6426,-7.4308
1.000,9,0.1628,-0.4379,-3.0192
1.000,10,0.4401,0.7557,-7.9635
1.000,11,0.1179,0.9975,-2.4074
1.000,12,1.9780,-0.9341,-7.3187
1.000,13,1.5584,-0.6526,-2.3929
1.000,14,1.9885,1.1370,-7.1548
1.000,15,2.0405,1.0945,-2.5882
1.000,16,-1.5010,-0.5647,-5.8809
1.000,17,-1.2245,-0.4728,-3.6873
1.000,18,-1.4521,0.9081,-5.5933
1.000,19,-1.3129,1.2851,-3.9890
2.000,0,1.1908,-0.4983,-6.0054
2.000,1,1.0826,-0.4904,-4.5114
2.000,2,1.4125,0.9476,-5.7568
2.000,3,1.0677,1.1745,-3.9519
2.000,4,3.0071,-0.5514,-5.5844
2.000,5,2.6442,-0.6270,-4.1217
2.000,6,2.9904,0.9369,-5.6145
2.000,7,2.6006,0.8751,-4.1962
2.000,8,1.5337,-0.6739,-7.4570
2.000,9,1.1448,-0.4628,-2.9916
2.000,10,1.4159,0.8007,-7.7885
2.000,11,1.0723,1.0292,-2.4565
2.000,12,3.0139,-0.8899,-7.2374
2.000,13,2.5772,-0.6293,-2.3891
2.000,14,3.0091,1.0925,-7.0844
2.000,15,3.0579,1.0424,-2.7768
