sim_time,agent_id,x,y,z
0.000,0,2.1241,0.7052,-5.3664
0.000,1,1.7560,0.8774,-4.2064
0.000,2,0.8103,0.0344,-5.6832
0.000,3,0.5256,-0.0726,-4.6835
0.000,4,0.7230,2.2725,-5.4331
0.000,5,1.1154,2.3022,-3.7681
0.000,6,-0.4342,1.3577,-5.5934
0.000,7,-0.5208,0.9368,-4.0489
0.000,8,1.8296,0.8991,-7.6760
0.000,9,1.8087,0.9136,-2.5412
0.000,10,0.7077,0.0365,-6.9062
0.000,11,0.9015,-0.1579,-2.4149
0.000,12,1.2270,1.8252,-7.6533
0.000,13,1.4233,2.1832,-2.9903
0.000,14,-0.1301,0.9144,-7.4330
0.000,15,-0.0205,1.0976,-1.9716
0.000,16,3.1219,-0.7015,-5.5522
0.000,17,2.9327,-0.4459,-4.2232
0.000,18,1.9633,-1.5141,-5.4866
0.000,19,1.8386,-1.1352,-4.1238
1.000,0,2.6455,0.6737,-5.5214
1.000,1,2.2035,0.8794,-3.9813
1.000,2,1.3437,0.0567,-5.7395
1.000,3,0.9006,-0.0920,-4.1866
1.000,4,1.2361,2.2367,-5.6398
1.000,5,1.3362,2.2780,-4.2815
1.000,6,0.0833,1.2595,-5.5436
1.000,7,-0.0816,0.9993,-4.0133
1.000,8,2.3165,0.6875,-7.6363
1.000,9,2.3319,0.8048,-2.5436
1.000,10,1.0982,-0.1239,-7.2991
1.000,11,1.3234,-0.2845,-2.4970
1.000,12,1.5511,2.1091,-7.5301
1.000,13,1.8081,2.2640,-2.5567
1.000,14,0.2396,1.1287,-7.5310
1.000,15,0.5022,1.0697,-2.0849
1.000,16,3.6569,-0.6505,-5.6647
1.000,17,3.4620,-0.3315,-4.1547
1.000,18,2.4403,-1.5399,-5.5422
1.000,19,2.1938,-1.2009,-4.0604
2.000,0,3.6719,0.6727,-5.5553
2.000,1,3.1793,0.8602,-4.0517
2.000,2,2.3163,0.0519,-5.7443
2.000,3,1.8521,-0.1090,-3.9679
2.000,4,2.2233,2.1347,-5.9318
2.000,5,2.2046,2.1857,-4.3790
2.000,6,1.0693,1.1640,-5.4925
2.000,7,0.8388,1.0254,-4.0360
2.000,8,3.3163,0.5652,-7.4645
2.000,9,3.3549,0.7365,-2.5621
2.000,10,2.0413,-0.2079,-7.3917
2.000,11,2.2769,-0.3548,-2.6566
2.000,12,2.4656,2.1725,-7.3273
2.000,13,2.7546,2.2280,-2.4632
2.000,14,1.1484,1.2079,-7.4408
2.000,15,1.4895,1.0254,-2.2976
2.000,16,4.6936,-0.5847,-5.6840
2.000,17,4.4959,-0.2474,-4.1740
2.000,18,3.4498,-1.4843,-5.5351
2.000,19,3.1391,-1.1824,-4.0772
3.000,0,4.8392,0.6509,-5.5372
3.000,1,4.3220,0.8248,-4.1824
3.000,2,3.4602,0.0538,-5.6979
3.000,3,2.9750,-0.0843,-4.1349
3.000,4,3.3383,2.0032,-5.8406
3.000,5,3.3116,2.0621,-4.3509
3.000,6,2.1987,1.0982,-5.5105
3.000,7,1.9292,1.0101,-4.0338
3.000,8,4.4671,0.5224,-7.2419
3.000,9,4.5162,0.6836,-2.6853
3.000,10,3.1626,-0.2235,-7.2557
3.000,11,3.4281,-0.3691,-2.6976
3.000,12,3.5846,2.1034,-7.3206
3.000,13,3.8798,2.1147,-2.6079
3.000,14,2.2558,1.1905,-7.2568
3.000,15,2.6199,0.9793,-2.5342
3.000,16,5.8693,-0.5289,-5.6503
3.000,17,5.6655,-0.1991,-4.2287
3.000,18,4.6211,-1.3899,-5.5285
3.000,19,4.2870,-1.1035,-4.1124
4.000,0,6.0410,0.6069,-5.6197
4.000,1,5.4699,0.7959,-4.2453
4.000,2,4.6566,0.0595,-5.6368
4.000,3,4.1624,-0.0603,-4.2669
4.000,4,4.5121,1.8952,-5.7636
4.000,5,4.4854,1.9310,-4.2732
4.000,6,3.3507,1.0067,-5.5247
4.000,7,3.0889,0.9712,-4.0435
4.000,8,5.6571,0.4940,-7.0149
4.000,9,5.7172,0.6388,-2.7903
4.000,10,4.3389,-0.2151,-7.0609
4.000,11,4.6153,-0.3594,-2.8422
4.000,12,4.7596,1.9887,-7.2675
4.000,13,5.0497,1.9788,-2.8243
4.000,14,3.4279,1.1390,-7.0481
4.000,15,3.7998,0.9290,-2.7651
4.000,16,7.0801,-0.4883,-5.6734
4.000,17,6.8645,-0.1518,-4.2210
4.000,18,5.8275,-1.2912,-5.5571
4.000,19,5.4776,-1.0025,-4.1176
5.000,0,7.2537,0.6034,-5.6001
5.000,1,6.6093,0.7395,-4.2765
5.000,2,5.8661,0.0910,-5.6239
5.000,3,5.3023,-0.0536,-4.2630
5.000,4,5.7108,1.7924,-5.7393
5.000,5,5.6118,1.8340,-4.2508
5.000,6,4.5212,0.8957,-5.5217
5.000,7,4.1849,0.9418,-4.0866
5.000,8,6.8294,0.4557,-7.0158
5.000,9,6.9298,0.5785,-2.8116
5.000,10,5.4968,-0.2294,-7.0315
5.000,11,5.8031,-0.3988,-2.9224
5.000,12,5.9545,1.8567,-7.1932
5.000,13,6.2331,1.8867,-2.9570
5.000,14,4.6244,1.0853,-6.9681
5.000,15,5.0025,0.8760,-2.8444
5.000,16,8.2987,-0.4618,-5.6811
5.000,17,8.0745,-0.1141,-4.2383
5.000,18,7.0152,-1.2091,-5.5662
5.000,19,6.6806,-0.8997,-4.1400
6.000,0,8.4702,0.6342,-5.5829
6.000,1,7.7444,0.6688,-4.2798
6.000,2,7.0787,0.1209,-5.6209
6.000,3,6.4139,-0.0414,-4.2803
6.000,4,6.9099,1.6592,-5.7240
6.000,5,6.6717,1.7412,-4.2652
6.000,6,5.7208,0.7870,-5.4955
6.000,7,5.2622,0.9137,-4.0694
6.000,8,8.0046,0.4116,-7.0096
6.000,9,8.1460,0.5000,-2.8493
6.000,10,6.6572,-0.2477,-7.0235
6.000,11,7.0025,-0.4623,-2.9556
6.000,12,7.1590,1.7218,-7.2162
6.000,13,7.4379,1.8238,-2.9471
6.000,14,5.8316,1.0355,-6.9955
6.000,15,6.2142,0.8231,-2.9063
6.000,16,9.5194,-0.4518,-5.6882
6.000,17,9.2852,-0.0797,-4.2591
6.000,18,8.1911,-1.1377,-5.5822
6.000,19,7.8827,-0.7985,-4.1533
7.000,0,9.6890,0.6493,-5.5708
7.000,1,8.8858,0.6733,-4.3238
7.000,2,8.2904,0.1114,-5.5848
7.000,3,7.5445,-0.0388,-4.3087
7.000,4,8.1179,1.5583,-5.6985
7.000,5,7.7502,1.6490,-4.2395
7.000,6,6.9230,0.6832,-5.4645
7.000,7,6.3730,0.8787,-4.0887
7.000,8,9.1882,0.3616,-6.9311
7.000,9,9.3622,0.4240,-2.9257
7.000,10,7.8279,-0.2698,-6.9490
7.000,11,8.1931,-0.5059,-3.0396
7.000,12,8.3678,1.5849,-7.1724
7.000,13,8.6403,1.7316,-3.0570
7.000,14,7.0261,0.9823,-6.9184
7.000,15,7.4260,0.7799,-3.0441
7.000,16,10.7401,-0.4326,-5.6971
7.000,17,10.4924,-0.0455,-4.2676
7.000,18,9.3825,-1.0598,-5.6227
7.000,19,9.0950,-0.7841,-4.1704
8.000,0,10.9104,0.6554,-5.5220
8.000,1,10.0192,0.7048,-4.3344
8.000,2,9.5033,0.0329,-5.5556
8.000,3,8.6865,-0.1062,-4.3081
8.000,4,9.3277,1.5236,-5.6534
8.000,5,8.8053,1.5976,-4.2744
8.000,6,8.1061,0.6255,-5.4468
8.000,7,7.5003,0.8386,-4.0996
8.000,8,10.3725,0.2568,-6.8686
8.000,9,10.5783,0.3405,-2.9908
8.000,10,8.9912,-0.3258,-6.9205
8.000,11,9.3804,-0.5559,-3.0535
8.000,12,9.5779,1.4884,-7.1340
8.000,13,9.8447,1.6327,-3.1969
8.000,14,8.1936,0.9554,-6.9117
8.000,15,8.6207,0.7363,-3.0908
8.000,16,11.9610,-0.4109,-5.6982
8.000,17,11.6988,-0.0121,-4.2787
8.000,18,10.5792,-0.9849,-5.6808
8.000,19,10.3134,-0.7868,-4.2176
9.000,0,12.1321,0.6641,-5.4922
9.000,1,11.1546,0.6928,-4.3747
9.000,2,10.6670,-0.0255,-5.5665
9.000,3,9.8467,-0.2064,-4.3307
9.000,4,10.5436,1.4694,-5.6256
9.000,5,9.9003,1.5748,-4.2840
9.000,6,9.2706,0.6087,-5.4572
9.000,7,8.6505,0.7724,-4.1014
9.000,8,11.5555,0.1343,-6.7613
9.000,9,11.7961,0.2771,-3.0771
9.000,10,10.1356,-0.3745,-6.9260
9.000,11,10.5893,-0.6138,-3.0974
9.000,12,10.7849,1.3901,-7.1057
9.000,13,11.0278,1.6047,-3.2072
9.000,14,9.3695,0.9259,-6.9207
9.000,15,9.7945,0.6603,-3.0792
9.000,16,13.1842,-0.4022,-5.6996
9.000,17,12.9024,0.0217,-4.2886
9.000,18,11.7935,-0.9745,-5.7142
9.000,19,11.5340,-0.7532,-4.2562
10.000,0,13.3504,0.6658,-5.4687
10.000,1,12.2908,0.6915,-4.4173
10.000,2,11.8011,-0.0998,-5.5681
10.000,3,10.9695,-0.2913,-4.3439
10.000,4,11.7546,1.4017,-5.5767
10.000,5,11.0325,1.5383,-4.2789
10.000,6,10.4502,0.5886,-5.4355
10.000,7,9.7913,0.6831,-4.1015
10.000,8,12.7594,0.0528,-6.7178
10.000,9,13.0129,0.2278,-3.1874
10.000,10,11.2721,-0.4200,-6.9347
10.000,11,11.7950,-0.6572,-3.1457
10.000,12,11.9847,1.2799,-7.0535
10.000,13,12.1923,1.5889,-3.1920
10.000,14,10.5439,0.8945,-6.8995
10.000,15,10.9593,0.5843,-3.1374
10.000,16,14.4049,-0.3972,-5.6960
10.000,17,14.1053,0.0516,-4.2963
10.000,18,13.0125,-0.9962,-5.7347
10.000,19,12.7548,-0.7253,-4.2810
11.000,0,14.5690,0.6577,-5.4456
11.000,1,13.4676,0.6604,-4.4128
11.000,2,12.9841,-0.1915,-5.5492
11.000,3,12.0859,-0.4054,-4.3682
11.000,4,12.9181,1.3739,-5.6042
11.000,5,12.1638,1.4868,-4.3285
11.000,6,11.6424,0.5776,-5.4073
11.000,7,10.9335,0.6002,-4.0906
11.000,8,13.9771,0.0405,-6.7128
11.000,9,14.2318,0.2129,-3.1870
11.000,10,12.4073,-0.4616,-6.9047
11.000,11,12.9885,-0.6837,-3.1914
11.000,12,13.1499,1.2184,-7.0799
11.000,13,13.3483,1.5406,-3.2234
11.000,14,11.7030,0.8698,-6.8794
11.000,15,12.1101,0.5251,-3.1753
11.000,16,15.6245,-0.3918,-5.6737
11.000,17,15.3207,0.0622,-4.2772
11.000,18,14.2287,-1.0775,-5.7417
11.000,19,13.9735,-0.7500,-4.3007
12.000,0,15.7829,0.6615,-5.4171
12.000,1,14.6572,0.6131,-4.4420
