sim_time,agent_id,x,y,z
4.000,5,2.5506,-0.5723,-4.4024
4.000,6,4.6898,-0.2551,-5.8170
4.000,7,4.1092,-0.3788,-4.3408
4.000,8,2.5174,0.2529,-6.9891
4.000,9,2.3091,0.6561,-2.9250
5.000,0,3.0950,0.3796,-5.5730
5.000,1,3.6117,1.1300,-4.3766
5.000,2,4.6683,1.0808,-5.5863
5.000,3,5.2643,1.0956,-4.1973
5.000,4,4.3100,-0.5893,-5.7910
5.000,5,3.7683,-0.5128,-4.3992
5.000,6,5.9078,-0.2259,-5.7365
5.000,7,5.3248,-0.3910,-4.4043
5.000,8,3.7204,0.2460,-6.9315
5.000,9,3.4925,0.6029,-2.9861
6.000,0,4.2431,0.3222,-5.5359
6.000,1,4.8213,1.1478,-4.4338
6.000,2,5.8631,1.0091,-5.5791
6.000,3,6.4770,1.0738,-4.2200
6.000,4,5.5353,-0.5467,-5.7667
6.000,5,4.9741,-0.4564,-4.3799
6.000,6,7.1293,-0.1903,-5.7431
6.000,7,6.5173,-0.4157,-4.3839
6.000,8,4.9341,0.2460,-6.8610
6.000,9,4.6897,0.5414,-3.0637
7.000,0,5.3984,0.2567,-5.4996
7.000,1,6.0359,1.1579,-4.4907
7.000,2,7.0540,0.9318,-5.5852
7.000,3,7.6913,1.0522,-4.2313
7.000,4,6.7577,-0.5375,-5.7122
7.000,5,6.1704,-0.4038,-4.3416
7.000,6,8.3508,-0.1577,-5.7239
7.000,7,7.7188,-0.4417,-4.3919
7.000,8,6.1387,0.2724,-6.8193
7.000,9,5.8917,0.4786,-3.1666
8.000,0,6.5617,0.1948,-5.4665
8.000,1,7.2473,1.1596,-4.5413
8.000,2,8.2583,0.8911,-5.6024
8.000,3,8.9109,1.0259,-4.2534
8.000,4,7.9805,-0.5737,-5.7063
8.000,5,7.3655,-0.4010,-4.3573
8.000,6,9.5709,-0.1249,-5.7014
8.000,7,8.9166,-0.4688,-4.4050
8.000,8,7.3424,0.2948,-6.7382
8.000,9,7.0801,0.4614,-3.1916
9.000,0,7.7021,0.1607,-5.4337
9.000,1,8.4509,1.1329,-4.5596
9.000,2,9.4745,0.8633,-5.6282
9.000,3,10.1312,0.9974,-4.2873
9.000,4,9.2014,-0.6354,-5.7159
9.000,5,8.5699,-0.4392,-4.3726
9.000,6,10.7915,-0.0892,-5.6828
9.000,7,10.1064,-0.5016,-4.4120
9.000,8,8.5498,0.3191,-6.6652
9.000,9,8.2597,0.4808,-3.2101
10.000,0,8.8459,0.1298,-5.4010
10.000,1,9.6499,1.1016,-4.5963
10.000,2,10.6935,0.8317,-5.6285
10.000,3,11.3523,0.9669,-4.2919
10.000,4,10.4227,-0.6641,-5.7141
10.000,5,9.7781,-0.4584,-4.3761
10.000,6,12.0104,-0.0533,-5.6505
10.000,7,11.2920,-0.5336,-4.4297
10.000,8,9.7211,0.3062,-6.6214
10.000,9,9.4407,0.4741,-3.2605
11.000,0,9.9937,0.0895,-5.3711
11.000,1,10.8345,1.0886,-4.6350
11.000,2,11.9129,0.8020,-5.6299
11.000,3,12.5718,0.9301,-4.2895
11.000,4,11.6448,-0.6847,-5.7215
11.000,5,10.9820,-0.4727,-4.3984
11.000,6,13.2310,-0.0137,-5.6156
11.000,7,12.4728,-0.5657,-4.4488
11.000,8,10.8724,0.2682,-6.5721
11.000,9,10.6110,0.4576,-3.2797
12.000,0,11.1159,0.0482,-5.3278
12.000,1,12.0227,1.0594,-4.6774
12.000,2,13.1348,0.7756,-5.6415
12.000,3,13.7914,0.8909,-4.2976
12.000,4,12.8651,-0.7236,-5.7302
12.000,5,12.1750,-0.4878,-4.4220
12.000,6,14.4517,0.0272,-5.5734
12.000,7,13.6707,-0.6014,-4.4614
12.000,8,12.0308,0.2490,-6.4983
12.000,9,11.7736,0.4455,-3.3200
13.000,0,12.2315,0.0060,-5.2755
13.000,1,13.2071,1.0160,-4.7359
13.000,2,14.3556,0.7487,-5.6542
13.000,3,15.0111,0.8528,-4.3091
13.000,4,14.0813,-0.7554,-5.7499
13.000,5,13.3743,-0.4999,-4.4532
13.000,6,15.6710,0.0607,-5.5121
13.000,7,14.8683,-0.6395,-4.4629
13.000,8,13.1767,0.2362,-6.4156
13.000,9,12.9241,0.4342,-3.3727
