sim_time,agent_id,x,y,z
0.000,0,-1.5044,0.6377,-5.9268
0.000,1,-1.6161,1.1935,-4.4157
0.000,2,-1.8873,2.2592,-5.9396
0.000,3,-1.9640,2.3405,-4.2085
0.000,4,-0.0222,1.1330,-5.9071
0.000,5,0.4682,1.3555,-3.9360
0.000,6,-0.0736,2.4674,-5.9082
0.000,7,-0.1442,2.5708,-3.9397
0.000,8,-1.2854,0.8731,-7.1536
0.000,9,-1.6984,1.1198,-2.5673
1.000,0,-0.9968,0.5541,-5.7515
1.000,1,-1.1163,0.9973,-4.3751
1.000,2,-1.3476,2.2000,-5.9087
1.000,3,-1.4939,2.5173,-4.1779
1.000,4,0.4847,0.9883,-5.8738
1.000,5,0.9853,1.2292,-3.9719
1.000,6,0.4569,2.5259,-5.8735
1.000,7,0.3374,2.6123,-3.9801
1.000,8,-0.7675,0.8805,-7.3103
1.000,9,-1.1613,1.0882,-2.6526
2.000,0,-0.0104,0.4482,-5.7303
2.000,1,-0.1279,0.8665,-4.2834
2.000,2,-0.3301,2.0887,-5.8465
2.000,3,-0.5074,2.5206,-4.2023
2.000,4,1.4728,0.8828,-5.8082
2.000,5,1.9879,1.1210,-4.0463
2.000,6,1.4668,2.4676,-5.8073
2.000,7,1.3231,2.5418,-4.0552
2.000,8,0.2187,0.8398,-7.2697
2.000,9,-0.1543,1.0225,-2.8105
3.000,0,1.0473,0.3855,-5.7609
3.000,1,0.9630,0.8037,-4.3279
3.000,2,0.8050,1.9679,-5.7774
3.000,3,0.6251,2.4163,-4.2546
3.000,4,2.6145,0.8254,-5.7350
3.000,5,3.1365,1.0479,-4.1318
3.000,6,2.6087,2.3427,-5.7336
3.000,7,2.4578,2.4097,-4.1378
3.000,8,1.3202,0.8061,-7.1390
3.000,9,0.9531,0.9710,-2.8533
4.000,0,2.1814,0.3000,-5.7474
4.000,1,2.1091,0.7965,-4.3541
4.000,2,1.9754,1.8508,-5.7115
4.000,3,1.7911,2.2851,-4.3103
4.000,4,3.8040,0.7503,-5.6606
4.000,5,4.3293,0.9697,-4.2175
4.000,6,3.7904,2.2270,-5.6677
4.000,7,3.6257,2.2760,-4.2105
4.000,8,2.4856,0.8144,-7.1222
4.000,9,2.1066,0.9414,-2.8395
5.000,0,3.3651,0.2036,-5.7439
5.000,1,3.2928,0.7692,-4.3497
5.000,2,3.1617,1.7238,-5.7085
5.000,3,2.9599,2.1978,-4.3034
5.000,4,5.0012,0.6330,-5.6196
5.000,5,5.5318,0.8677,-4.2756
5.000,6,4.9903,2.1397,-5.6860
