sim_time,agent_id,x,y,z
12.000,1,1.7422,-2.4528,-4.8925
12.000,2,2.2824,-3.9635,-5.2240
12.000,3,2.8932,-5.4442,-5.0402
12.000,4,3.3639,-6.9767,-4.9848
12.000,5,3.9754,-8.4570,-4.8259
12.000,6,4.5843,-9.9381,-4.9816
12.000,7,4.9367,-11.5137,-5.1527
12.000,8,5.6250,-12.9646,-4.8044
12.000,9,6.1450,-14.4782,-5.0139
13.000,0,1.2159,-0.9055,-5.0226
13.000,1,1.7439,-2.4515,-4.8923
13.000,2,2.2834,-3.9629,-5.2240
13.000,3,2.8940,-5.4438,-5.0400
13.000,4,3.3645,-6.9765,-4.9849
13.000,5,3.9759,-8.4568,-4.8259
13.000,6,4.5847,-9.9381,-4.9813
13.000,7,4.9369,-11.5136,-5.1527
13.000,8,5.6253,-12.9644,-4.8045
13.000,9,6.1453,-14.4780,-5.0138
