sim_time,agent_id,x,y,z
23.000,5,19.1985,-1.0409,-4.1671
23.000,6,19.9187,-1.1206,-5.5505
23.000,7,20.7654,-0.7209,-4.3817
23.000,8,19.8639,0.1866,-6.2818
23.000,9,19.8718,0.2003,-3.5565
24.000,0,18.9102,1.2637,-5.8545
24.000,1,20.0241,0.8350,-4.9539
24.000,2,21.2182,-0.0802,-5.6770
24.000,3,21.3645,0.6271,-4.2882
24.000,4,18.7291,-0.1067,-5.2447
24.000,5,19.2313,-1.0482,-4.1591
24.000,6,19.8943,-1.1242,-5.5471
24.000,7,20.7656,-0.7446,-4.3807
24.000,8,19.8516,0.1821,-6.2870
24.000,9,19.8792,0.1960,-3.6073
25.000,0,18.8913,1.2618,-5.8758
25.000,1,20.0527,0.9039,-4.9968
25.000,2,21.2103,-0.0737,-5.6564
25.000,3,21.3244,0.6054,-4.2429
25.000,4,18.7602,-0.0783,-5.1978
25.000,5,19.2377,-1.0864,-4.1402
25.000,6,19.9050,-1.1245,-5.5427
25.000,7,20.7842,-0.7863,-4.3778
25.000,8,19.8493,0.1753,-6.2882
25.000,9,19.9020,0.2058,-3.6797
26.000,0,18.8735,1.2426,-5.8969
26.000,1,20.0861,1.0091,-5.0436
26.000,2,21.2081,-0.0691,-5.6291
26.000,3,21.2702,0.5796,-4.2074
26.000,4,18.8368,-0.0415,-5.0978
26.000,5,19.2493,-1.1304,-4.1220
26.000,6,19.8963,-1.1303,-5.5395
26.000,7,20.8060,-0.8372,-4.3852
26.000,8,19.8504,0.1718,-6.2818
26.000,9,19.8935,0.2097,-3.7954
27.000,0,18.8469,1.2162,-5.9203
27.000,1,20.1283,1.1384,-5.0784
27.000,2,21.2041,-0.0696,-5.6016
27.000,3,21.2487,0.5546,-4.2029
27.000,4,18.9275,0.0206,-4.9981
27.000,5,19.2791,-1.2012,-4.0990
27.000,6,19.8729,-1.1357,-5.5200
27.000,7,20.8149,-0.8731,-4.3823
27.000,8,19.8530,0.1642,-6.2709
27.000,9,19.8264,0.1901,-3.9253
28.000,0,18.8453,1.2244,-5.9430
28.000,1,20.1317,1.1640,-5.0838
28.000,2,21.1967,-0.0678,-5.6023
28.000,3,21.2654,0.5523,-4.1945
28.000,4,18.9021,0.0260,-5.0594
28.000,5,19.3061,-1.2106,-4.0838
28.000,6,19.8638,-1.1429,-5.5189
28.000,7,20.8134,-0.8814,-4.3864
28.000,8,19.8536,0.1585,-6.2616
28.000,9,19.8341,0.1814,-3.8654
29.000,0,18.8730,1.2341,-5.9319
29.000,1,20.1005,1.0960,-5.0435
29.000,2,21.1979,-0.0566,-5.6133
29.000,3,21.2641,0.5582,-4.2045
29.000,4,18.8915,0.0102,-5.0305
29.000,5,19.2890,-1.1787,-4.0997
29.000,6,19.8765,-1.1491,-5.5315
29.000,7,20.8064,-0.8603,-4.3898
29.000,8,19.8580,0.1543,-6.2750
29.000,9,19.8537,0.1955,-3.8795
30.000,0,18.8613,1.2259,-5.9187
30.000,1,20.1145,1.0985,-5.0609
30.000,2,21.2094,-0.0579,-5.6138
30.000,3,21.2657,0.5590,-4.2008
30.000,4,18.8969,0.0086,-5.0290
30.000,5,19.2720,-1.1864,-4.0990
30.000,6,19.8731,-1.1418,-5.5229
30.000,7,20.8143,-0.8588,-4.3930
30.000,8,19.8545,0.1600,-6.2683
30.000,9,19.8436,0.1962,-3.8932
