sim_time,agent_id,x,y,z
12.000,1,2.1240,0.2043,-0.0944
12.000,2,2.8513,0.0689,-0.0947
12.000,3,2.3886,-0.3563,-0.0912
12.000,4,2.3951,-0.9633,-0.0964
12.000,5,3.9945,-0.2801,-0.0895
12.000,6,4.6927,-0.1151,-0.0998
12.000,7,5.4513,-0.1170,-0.1025
12.000,8,5.1128,-0.6506,-0.0984
12.000,9,5.3955,-1.0713,-0.1078
13.000,0,1.2481,0.0058,-0.0836
13.000,1,2.1106,0.2764,-0.0921
13.000,2,2.8719,0.1180,-0.0932
13.000,3,2.3954,-0.2768,-0.0889
13.000,4,2.3237,-0.8789,-0.0937
13.000,5,3.9946,-0.1847,-0.0908
13.000,6,4.6526,-0.0863,-0.1010
13.000,7,5.4848,0.0235,-0.1038
13.000,8,5.1001,-0.4576,-0.0987
13.000,9,5.3194,-0.9305,-0.1055
14.000,0,1.2480,0.0132,-0.0821
14.000,1,2.1052,0.3355,-0.0914
14.000,2,2.8849,0.1393,-0.0942
14.000,3,2.4135,-0.2080,-0.0859
14.000,4,2.2775,-0.8111,-0.0946
14.000,5,3.9947,-0.1201,-0.0917
14.000,6,4.5983,-0.0178,-0.1007
14.000,7,5.5091,0.0974,-0.1041
14.000,8,5.0861,-0.3508,-0.0985
14.000,9,5.2759,-0.8365,-0.1050
15.000,0,1.2479,0.0189,-0.0832
15.000,1,2.1145,0.3893,-0.0901
15.000,2,2.9161,0.1821,-0.0938
15.000,3,2.4121,-0.1706,-0.0874
15.000,4,2.2515,-0.7789,-0.0951
15.000,5,3.9947,-0.0769,-0.0913
15.000,6,4.5526,0.0441,-0.1002
15.000,7,5.5299,0.1392,-0.1045
15.000,8,5.0701,-0.2727,-0.0978
15.000,9,5.2383,-0.7661,-0.1046
16.000,0,1.2479,0.0236,-0.0837
16.000,1,2.1299,0.4365,-0.0910
16.000,2,2.9364,0.2007,-0.0930
16.000,3,2.4281,-0.1468,-0.0902
16.000,4,2.2405,-0.7174,-0.0921
16.000,5,3.9946,-0.0483,-0.0919
16.000,6,4.5205,0.0972,-0.1006
16.000,7,5.5492,0.1613,-0.1042
16.000,8,5.0556,-0.2082,-0.0981
16.000,9,5.2023,-0.7084,-0.1053
